generation,run_name,l1,l1_li6,l1_pack,l2,l2_li6,l2_pack,l3,l3_li6,l3_pack,l4,l4_li6,l4_pack,total_thickness_cm,split,ok,message,front_flux,back_flux,attenuation_back_vs_front,h3_total,heat_frac_l1,score
6,gen06_022__Li__W_Ti_B4C_60_30_10_wt__Li2O__Li2TiO3__20p0cm__10_20_30_40,Li,0.3,1.0,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.6,0.7,Li2TiO3,0.6,0.7,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 8.6722e+00 seconds |    Reading cross sections          = 8.5510e+00 seconds |  Total time in simulation          = 4.6059e+02 seconds |    Time in transport only          = 4.4679e+02 seconds |    Time in active batches          = 4.6059e+02 seconds |    Time accumulating tallies       = 1.3754e+01 seconds |    Time writing statepoints        = 4.3549e-02 seconds |  Total time for finalization       = 1.9742e-03 seconds |  Total time elapsed                = 4.6929e+02 seconds |  Calculation Rate (active)         = 52107.1 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.08180 +/- 0.00011 |  | ,0.1689082037852339,0.01978911071003219,0.11715896721744767,0.10407252050021847,0.07054595668297822,0.005749571847637875
6,gen06_023__Li__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Cr_55_25_10_10_wt__20p0cm__10_20_30_40,Li,0.3,1.0,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.6,0.7,W_Ti_B4C_Cr_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True,ch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.1804e+01 seconds |    Reading cross sections          = 1.1661e+01 seconds |  Total time in simulation          = 5.0778e+02 seconds |    Time in transport only          = 4.9516e+02 seconds |    Time in active batches          = 5.0778e+02 seconds |    Time accumulating tallies       = 1.2571e+01 seconds |    Time writing statepoints        = 3.1118e-02 seconds |  Total time for finalization       = 3.0562e-02 seconds |  Total time elapsed                = 5.1966e+02 seconds |  Calculation Rate (active)         = 47265 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.11431 +/- 0.00012 |  | ,0.16922933495179665,0.014817113116389016,0.08755641048054422,0.10464111285416353,0.06323506887778,0.004245353029743417
6,gen06_024__Li__W_Ti_B4C_60_30_10_wt__Li2O__Li2TiO3__20p0cm__15_25_25_35,Li,0.3,1.0,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,Li2TiO3,0.6,0.7,20.0,15_25_25_35,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 8.5422e+00 seconds |    Reading cross sections          = 8.3851e+00 seconds |  Total time in simulation          = 3.5730e+02 seconds |    Time in transport only          = 3.4752e+02 seconds |    Time in active batches          = 3.5730e+02 seconds |    Time accumulating tallies       = 9.7373e+00 seconds |    Time writing statepoints        = 2.7684e-02 seconds |  Total time for finalization       = 1.0970e-02 seconds |  Total time elapsed                = 3.6588e+02 seconds |  Calculation Rate (active)         = 67170.2 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.10084 +/- 0.00012 |  | ,0.16145048733250184,0.017291081796426275,0.10709835617167185,0.11238182012517438,0.10034470685515692,0.005019734282562624
6,gen06_025__Li__W_Ti_B4C_60_30_10_wt__Be12Ti__W_Ti_B4C_Cr_55_25_10_10_wt__20p0cm__10_20_30_40,Li,0.3,1.0,W_Ti_B4C_60_30_10_wt,0.0,1.0,Be12Ti,0,0.7,W_Ti_B4C_Cr_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 8.8092e+00 seconds |    Reading cross sections          = 8.6530e+00 seconds |  Total time in simulation          = 3.9495e+02 seconds |    Time in transport only          = 3.8601e+02 seconds |    Time in active batches          = 3.9495e+02 seconds |    Time accumulating tallies       = 8.9093e+00 seconds |    Time writing statepoints        = 4.1303e-03 seconds |  Total time for finalization       = 1.2305e-03 seconds |  Total time elapsed                = 4.0380e+02 seconds |  Calculation Rate (active)         = 60767.6 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.25711 +/- 0.00014 |  | ,0.169983009206889,0.01598933942740261,0.09406433914781291,0.0431118723467767,0.06738252475205019,0.010434288556164685
6,gen06_026__Li__W_Ti_B4C_60_30_10_wt__B4C__W_Ti_B4C_Cr_55_25_10_10_wt__20p0cm__10_20_30_40,Li,0.3,1.0,W_Ti_B4C_60_30_10_wt,0.0,1.0,B4C,0,0.7,W_Ti_B4C_Cr_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 8.7759e+00 seconds |    Reading cross sections          = 8.6888e+00 seconds |  Total time in simulation          = 3.5464e+02 seconds |    Time in transport only          = 3.4619e+02 seconds |    Time in active batches          = 3.5464e+02 seconds |    Time accumulating tallies       = 8.4220e+00 seconds |    Time writing statepoints        = 1.0638e-02 seconds |  Total time for finalization       = 1.3051e-03 seconds |  Total time elapsed                = 3.6345e+02 seconds |  Calculation Rate (active)         = 67674.9 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.11055 +/- 0.00011 |  | ,0.16976075472807728,0.014314064199424891,0.08431904195026203,0.04660664102588967,0.06542627517043226,0.008703891689631468
6,gen06_027__Li__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Cr_55_25_10_10_wt__20p0cm__10_20_30_40,Li,0.3,1.0,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.7,W_Ti_B4C_Cr_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.3210e+01 seconds |    Reading cross sections          = 1.3037e+01 seconds |  Total time in simulation          = 3.0326e+02 seconds |    Time in transport only          = 2.9529e+02 seconds |    Time in active batches          = 3.0326e+02 seconds |    Time accumulating tallies       = 7.9491e+00 seconds |    Time writing statepoints        = 4.1704e-03 seconds |  Total time for finalization       = 1.2569e-03 seconds |  Total time elapsed                = 3.1652e+02 seconds |  Calculation Rate (active)         = 79140.5 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.13423 +/- 0.00011 |  | ,0.16930858663534584,0.01506473572082431,0.08897797814159597,0.09759594659045133,0.06472620458780294,0.004617004282672861
7,gen07_000__Li__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li,0.3,1.0,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 2.4228e+00 seconds |    Reading cross sections          = 2.3060e+00 seconds |  Total time in simulation          = 5.6561e+02 seconds |    Time in transport only          = 5.5139e+02 seconds |    Time in active batches          = 5.6561e+02 seconds |    Time accumulating tallies       = 1.4180e+01 seconds |    Time writing statepoints        = 2.9295e-02 seconds |  Total time for finalization       = 2.5377e-02 seconds |  Total time elapsed                = 5.6811e+02 seconds |  Calculation Rate (active)         = 42432.3 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.10549 +/- 0.00011 |  | ,0.16967299163198485,0.012712072137906816,0.07492101138570648,0.1143696601888805,0.06300384814840636,0.003335911457072041
7,gen07_001__Be12Ti__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_60_30_10_wt__20p0cm__10_20_30_40,Be12Ti,0.0,0.6,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,20.0,10_20_30_40,True,ch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 8.4594e-01 seconds |    Reading cross sections          = 8.1820e-01 seconds |  Total time in simulation          = 5.8247e+02 seconds |    Time in transport only          = 5.6795e+02 seconds |    Time in active batches          = 5.8247e+02 seconds |    Time accumulating tallies       = 1.4503e+01 seconds |    Time writing statepoints        = 8.4082e-03 seconds |  Total time for finalization       = 1.4619e-03 seconds |  Total time elapsed                = 5.8332e+02 seconds |  Calculation Rate (active)         = 41204 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.17580 +/- 0.00013 |  | ,0.1820282428806074,0.012429651270880979,0.06828419081666139,0.08636150805274624,0.07398933620674042,0.004013533397799256
7,gen07_002__Be12Ti__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Cr_55_25_10_10_wt__20p0cm__10_20_30_40,Be12Ti,0.0,0.6,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_Cr_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True,ch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 2.8227e+00 seconds |    Reading cross sections          = 2.7120e+00 seconds |  Total time in simulation          = 5.9391e+02 seconds |    Time in transport only          = 5.7978e+02 seconds |    Time in active batches          = 5.9391e+02 seconds |    Time accumulating tallies       = 1.4055e+01 seconds |    Time writing statepoints        = 4.8986e-02 seconds |  Total time for finalization       = 1.9338e-03 seconds |  Total time elapsed                = 5.9680e+02 seconds |  Calculation Rate (active)         = 40410 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.17381 +/- 0.00014 |  | ,0.18201737221042338,0.012508550469783067,0.06872173967725677,0.08586025899009556,0.07402807475050532,0.0040616810132092646
7,gen07_003__Li__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_60_30_10_wt__20p0cm__10_20_30_40,Li,0.3,1.0,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.6,0.7,W_Ti_B4C_60_30_10_wt,0.0,1.0,20.0,10_20_30_40,True,ch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.8578e-01 seconds |    Reading cross sections          = 9.1646e-01 seconds |  Total time in simulation          = 5.5055e+02 seconds |    Time in transport only          = 5.3643e+02 seconds |    Time in active batches          = 5.5055e+02 seconds |    Time accumulating tallies       = 1.4072e+01 seconds |    Time writing statepoints        = 3.0833e-02 seconds |  Total time for finalization       = 1.4385e-03 seconds |  Total time elapsed                = 5.5156e+02 seconds |  Calculation Rate (active)         = 43593 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.11666 +/- 0.00011 |  | ,0.16923654020499002,0.01474077085282384,0.08710158476986639,0.10538245425010345,0.06319952439742281,0.0041947954559769605
7,gen07_004__Be12Ti__W_Ti_B4C_60_30_10_wt__Li2O__Li2O__20p0cm__10_20_30_40,Be12Ti,0.0,0.6,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,Li2O,0.6,0.9,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 8.1078e-01 seconds |    Reading cross sections          = 7.9902e-01 seconds |  Total time in simulation          = 5.0850e+02 seconds |    Time in transport only          = 4.9426e+02 seconds |    Time in active batches          = 5.0850e+02 seconds |    Time accumulating tallies       = 1.4186e+01 seconds |    Time writing statepoints        = 5.1569e-02 seconds |  Total time for finalization       = 1.8891e-03 seconds |  Total time elapsed                = 5.0932e+02 seconds |  Calculation Rate (active)         = 47197.6 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.13663 +/- 0.00012 |  | ,0.18175630322387942,0.01580157021002366,0.08693822403815057,0.10675646606468639,0.07927004020978788,0.004197959360092514
